French,Tamazight_Kabyle,LLM_Translation,BLEU_Score,CER
Elle n'allumera pas de bougies dans sa chambre.,Ur tceεεel ara ticemmaεin deg texxamt-is.,Ur tceɛɛel ara ticemmaɛin di texxamt-is.,0.05372849659117709,0.1282051282051282
Les deux hommes étaient partenaires en affaires.,Sin-a yergazen llan d icriken.,Sin yirgazen-nni llan d imšerken deg tnezzut.,0.06985342056580097,0.75
"Comment est-il possible que les mathématiques, qui sont après tout un produit de la pensée humaine indépendant de l'expérience, soient si admirablement adaptées aux objets de la réalité ?","Amek armi tassaweḍ tusnakt ad temtawi akk annect-a d lumuṛ n tilawt, nettat i d-yekkan si tedmi n wemdan, ur ncudd ɣer kra n termit?","Amek i yezmer ad yili d akken tusnakt, i yellan deg taggara d afares n uxemmem n umdan ur neqqin ara ɣer termit, ad tili tamsagant s wudem yessewhamen d tɣawsiwin n tilawt?",0.01869642599493655,0.8818897637795275
Pas si facile de savoir ce qu'est ce machin-là.,"Yewεeṛ maḍi ad d-naf d acu-t, uyennat-a.",Ur ishil ara ad teẓreḍ d acu-t wayen-nni.,0.06500593260343691,0.6285714285714286
Je parie que tu ne devines même pas ce que c'est !,Atan dɣa tufiḍ-d acu-t wa!,Ggalen ur d-tettafeḍ ara d acu-t!,0.040824829046386304,0.8695652173913043
Je détestais la géographie.,Tuɣ kerheɣ tarakalt.,Kerheɣ tajyugraft.,0.09069748827745895,0.5263157894736842
Comment trait-on une vache ?,Amek teẓẓgen tafunast ?,Amek i ttezzgen tafunast?,0.09554427922043669,0.23809523809523808
Nous n'avons pas de fille.,Ur nesεi yelli-tneɣ.,Ur nesɛi ara yelli.,0.08034284189446518,0.5
Nous n'avons pas de fille.,Taqcict ur tt-nesεi.,Ur nesɛi ara taqcict.,0.09554427922043669,0.8888888888888888
Elle doit nous avoir vues.,Ahat teẓra-yaɣ-d.,Ilaq twala-yaɣ-d.,0.0,0.42857142857142855
Tom est un rêveur.,Tom d win yettargun.,Tom d amargan.,0.17216896116316355,0.47368421052631576
C'était un match serré.,D timlilit iḥerṣen.,D lmac yezmet.,0.11362193664674995,0.6666666666666666
"Il pleuvait et le temps que Joe rentre chez lui, ses cheveux étaient trempés.","Tella tekkat lehwa, dɣa deg ayen yuɣal Joe s axxam yebzeg akk ucekkuḥ-is.","La d-tekkat tgeffurt, armi d-yewweḍ Joe s axxam-is, yebzeg ucebbub-is.",0.03659184730575803,0.4714285714285714
"S'il continue à boire ainsi, il devra prendre un taxi pour rentrer à la maison.","Ma ikemmel itess akka, ilaq-as kan ad yeṭṭef aṭaksi ara t-yawin s axxam.","Ma ikemmel isess akka, yessefk fell-as ad d-yawi taxi iwakken ad yuɣal s axxam.",0.047275266063115634,0.5
Cet oiseau peut imiter la voix humaine.,Afrux-a yettḥaka-d taɣect n wemdan.,Agdid-agi izmer ad iɛaned taɣect n wemdan.,0.16348126556655487,0.5625
"En cas d'incendie, brisez cette vitre.","Ma tekker tmes, rẓet zzaj-a.","Ma yella d times, rẓet lǧaǧ-agi.",0.048549177170732344,0.48
Quelles sont les limites de la connaissance humaine ?,Anda tḥebbes tmusni n wemdan ?,Anten tilisa n tmusni n wemdan?,0.20205155046766235,0.35714285714285715
Pourquoi ?,Acuɣeṛ?,Acuɣer ?,0.0,0.16666666666666666
Pourquoi ?,Ayɣeṛ?,Acuɣer ?,0.0,0.6
Pourquoi ?,Acimi?,Acuɣer ?,0.0,0.8
Sortez !,Ffɣet!,Ffɣet!,0.1778279410038923,0.0
Oublie.,Ttu.,Ttu.,0.1778279410038923,0.0
Commençons !,Ad nebdu!,Ayya ad nebdu!,0.24028114141347542,0.625
Écoutez !,Ḥessem-d!,Ssemhset!,0.0,0.8571428571428571
Dégage !,Qceɛ!,Ffeɣ!,0.0,0.75
Ouvre.,Ldi.,Ldi,0.1778279410038923,0.0
Excellent !,Igerrez!,Igerrez!,0.1778279410038923,0.0
Excellent !,Iwenneɛ!,Igerrez!,0.0,0.5714285714285714
Désolé !,Suref-iyi!,Suref-iyi!,0.1778279410038923,0.0
Oubliez !,Ttum!,Ttut!,0.0,0.25
Oublie !,Ttu!,ttu!,0.1778279410038923,0.0
Oublie !,Shu!,Ttu!,0.0,0.6666666666666666
Oubliez !,Shum!,Ttut!,0.0,0.75
Arrête !,Ḥbes!,Ḥbes!,0.1778279410038923,0.0
Arrête !,Beṛka!,Ḥbes!,0.0,0.8
Arrêtez !,Ḥebsem!,Ḥebset !,0.0,0.16666666666666666
Arrêtez !,Beṛkat!,Ḥebset !,0.0,0.6666666666666666
Le jour où nous sommes arrivées était férié.,Newweḍ-d deg ass n lficṭa.,Ass i deg i d-nusa yella d lεid.,0.03303164318013808,1.0
Recule !,Uɣal ar deffir!,Wexxer!,0.0,0.8571428571428571
Reculez.,Uɣalem ar deffir.,Uɣalet ɣer deffir.,0.11362193664674995,0.1875
Reculez !,Uɣalem ar deffir!,Wexxret!,0.0,0.8125
Revenez !,Uɣalem-d!,Uɣalet-ed!,0.0,0.2857142857142857
Avance !,Ddu ar zdat!,Qeddem!,0.0,0.9090909090909091
Descendez !,Ṣṣubem!,Adret !,0.0,0.8333333333333334
La charrue trace un nouveau sillon.,Lmaεun yeqqaz-d aḍref-iḍen.,Lmaɛun ijerred tilmi tajdidt.,0.0,0.8333333333333334
Prions !,Ad nẓallet!,A nẓall!,0.0,0.3
Prions !,Ad nedɛut!,A nẓall!,0.0,0.6666666666666666
Bonjour.,Azul.,Azul.,0.1778279410038923,0.0
Regarde !,Wali!,Muqel!,0.0,1.25
Regarde !,Muqqel!,Muqel!,0.0,0.16666666666666666
Regarde !,Ṭṭal!,Muqel!,0.0,1.0
Regarde !,Xeẓẓeṛ!,Muqel!,0.0,0.8333333333333334
Regardez !,Walim!,Muqlet!,0.0,1.0
Regardez !,Muqqlem!,Muqlet!,0.0,0.2857142857142857
Regardez !,Ṭṭalem!,Muqlet!,0.0,0.6666666666666666
Regardez !,Xeẓẓṛem!,Muqlet!,0.0,0.8571428571428571
Croque !,Hmej!,Qrecc!,0.0,1.0
Croque !,Ɛṛeḍ!,Qrecc!,0.0,1.0
Croquez !,Hemjem!,Qreccet!,0.0,0.8333333333333334
Croquez !,Ɛeṛḍem!,Qreccet !,0.0,0.8333333333333334
Croque !,Jeqqem!,Qrecc!,0.0,0.8333333333333334
Croquez !,Jeqqmem!,Qeṛmect!,0.0,0.7142857142857143
Discutons.,Ad nehḍeṛ.,A nemselay.,0.0,0.6666666666666666
Discutons.,Ad nemyehḍeṛ.,A nemselay.,0.0,0.5
Demandons.,Ad nsuter.,An-suter.,0.0,0.2222222222222222
Demandons.,Ad nesteqsi.,An-suter.,0.0,0.6363636363636364
Commençons.,Ad nebdu.,Anebdu.,0.0,0.25
Continuez.,Kemmlem.,Kemmlet.,0.0,0.14285714285714285
Trop tard.,Iɛedda lḥal.,Iɛedda lḥal.,0.316227766016838,0.0
Bonne chance !,Afud igerrzen.,Afud igerrzen!,0.316227766016838,0.0
Et vous ?,I kunwi?,I kunwi?,0.316227766016838,0.0
Et vous ?,I kunemti?,I kunwi?,0.1495348781221221,0.3333333333333333
Dépêche-toi.,Ɣiwel.,Ɣiwel,0.1778279410038923,0.0
Dépêche-toi.,Sixef.,Ɣiwel,0.0,0.6
Dépêche-toi.,Ddu d uḍaṛ-ik.,Ɣiwel,0.0,1.0
Aucun problème !,Ulac ugur.,Ulac ugur !,0.316227766016838,0.0
Étudiez-vous ?,Teqqaṛem?,Teqqarem?,0.0,0.125
Excuse-moi.,Suref-iyi.,Suref-iyi.,0.1778279410038923,0.0
J'arrive.,Aql-iyi-n.,Aql-iyi-d n-tedduɣ.,0.0,1.1428571428571428
Viens ici.,Ṛuḥ-d ar da.,As-d ɣer dagi.,0.0,0.7
Viens ici.,Aṛwaḥ ar da.,As-d ɣer dagi.,0.0,0.7272727272727273
Entre donc !,Kcem ihi.,Kcem-d ihi!,0.1495348781221221,0.125
Nous voilà !,Aql-aɣ da.,Aql-aɣ-d!,0.0,0.25
Ramasse-le.,Jmeɛ-it.,Ddem-it.,0.0,0.5
Reposons-nous.,Ad nesteɛfu.,A nsteɛfu.,0.0,0.18181818181818182
Vas-y.,Ṛuḥ.,Ruh.,0.0,0.6666666666666666
Écoute bien.,Sel-d akken iqwem.,Ssel mliḥ.,0.0,0.75
Écoute bien.,Sel-d akken iwata.,Ssel mliḥ.,0.0,0.75
Écoute bien.,Ḥess-d akken iwata.,Ssel mliḥ.,0.0,0.7647058823529411
Bonne année !,Aseggas ameggaz.,Aseggas ameggaz!,0.316227766016838,0.0
Parlons anglais.,Ad nehḍeṛ s tagnizit.,A n-meslay taglizit.,0.0,0.45
Parlons anglais.,Ad nemmeslay s tegnizit.,A n-meslay taglizit.,0.0,0.30434782608695654
Écoute attentivement.,Ḥess mliḥ.,Ssel s lbal.,0.0,0.8888888888888888
Écoute attentivement.,Ḥess akken iqwem.,Ssel s lbal.,0.0,0.8125
Écoute attentivement.,Ḥess akken iwata.,Ssel s tmeẓẓuɣt.,0.0,0.8125
Viens vite !,"Aṛwaḥ, ɣiwel.",As-d s tazzla!,0.0,0.8181818181818182
Viens vite !,Ɣiwel-d.,As-d deɣya!,0.0,1.3333333333333333
Il essaye.,Itteɛṛaḍ.,Yettɛaraḍ,0.0,0.625
Je sais.,Ẓṛiɣ.,Sneɣ.,0.0,0.75
Je sais.,Ɛelmeɣ.,Zriɣ,0.0,0.8333333333333334
Faites attention !,Ḥadrem!,Ḥadret!,0.0,0.16666666666666666
Répondez-moi.,Rrem-iyi-d s wawal.,Erret-iyi-d.,0.0,0.625
Répondez-moi.,Rremt-iyi-d s wawal.,Erret-iyi-d.,0.0,0.5882352941176471
Tu aimes ?,Tḥemmleḍ?,Teḥmleḍ?,0.0,0.25
Je reviendrai.,Ad d-qqleɣ.,Ad d-uɣaleɣ.,0.1495348781221221,0.3333333333333333
Je reviendrai.,Ad d-uɣaleɣ.,Ad d-uɣaleɣ.,0.316227766016838,0.0
Réveille-toi !,Kker fell-ak!,Aki-d!,0.0,0.9090909090909091
Réveille-toi !,Kker fell-am!,Aki-d!,0.0,0.9090909090909091
Essaie encore.,Ɛṛeḍ abrid-nnayeḍ.,Ɛreḍ daɣen.,0.0,0.5625
Essaie encore.,Ɛṛeḍ tikkelt-nniḍen.,Aɛreḍ daɣen.,0.0,0.7222222222222222
À bientôt !,Ar tufat!,Ar deqqal!,0.1495348781221221,0.625
À bientôt !,Ar tikkelt-nniḍen.,Ar deqqal!,0.1495348781221221,0.75
À bientôt !,Ar webrid-nnayeḍ.,Ar deqqal!,0.1495348781221221,0.6666666666666666
Taisez-vous !,Susmet!,Ssusemt!,0.0,0.5
Il neige.,Yekkat wedfel.,Itekkat udfel.,0.0,0.3076923076923077
Noël approche.,Qṛib tameɣṛa n Nwal.,Lɛid n tlalit iqreb-d.,0.08034284189446518,0.8947368421052632
Savez-vous quand Tom reviendra ?,Ur teεlimeḍ ayweq ara d-yeqqel Tom ?,Teẓram melmi ara d-yuɣal Tom?,0.05231223689135342,0.5151515151515151
Savez-vous quand Tom reviendra ?,Ur teẓriḍ ara melmi ara d-yuɣal Tom ?,Teẓram melmi ara d-yuɣal Tom?,0.4482700320176827,0.23529411764705882
Nous voici !,Aql-aɣ da!,Aql-aɣ!,0.06541924356118012,0.375
Qui sait ?,Anwa i yeẓṛan?,Wi issnen?,0.0,0.6923076923076923
Qui sait ?,Anwa i iɛelmen?,Wi issnen?,0.0,0.5714285714285714
Laisse tomber.,Anef-as.,Anf-as.,0.0,0.16666666666666666
Aide-moi.,Ɛawen-iyi-d.,εiwen-iyi,0.0,0.3333333333333333
Moi aussi.,Nekk daɣen.,Ula d nekk.,0.11362193664674995,0.8
Calme-toi.,Sres iman-ik.,Henni iman-ik.,0.1495348781221221,0.45454545454545453
Calme-toi.,Thedden.,Henni iman-ik.,0.0,1.4285714285714286
Reposez-vous.,Sgunfum.,Steɛfut.,0.0,0.5714285714285714
Reposez-vous.,Steɛfum.,Steɛfut.,0.0,0.14285714285714285
Repose-toi.,Sgunfu.,Steɛfu.,0.0,0.5
Repose-toi.,Steɛfu.,Steɛfu.,0.1778279410038923,0.0
Lâche-moi !,Serreḥ-iyi!,Serreḥ-iyi !,0.1778279410038923,0.0
Aidez-moi.,Ɛewnem-iyi.,Ɛiwnet-iyi,0.0,0.2222222222222222
T'inquiète.,Ur tqelliq ara.,Ur ttagwad.,0.09069748827745895,0.6428571428571429
Lâchez-moi !,Serrḥem-iyi!,Serreḥ-et-iyi-d!,0.0,0.3
Lâchez-moi !,Surgem-iyi!,Serreḥ-iyi-t !,0.0,0.4444444444444444
Lâche-moi !,Sureg-iyi.,Serreḥ-iyi!,0.0,0.375
L'économie de ce pays s'est effondrée en quelques mois.,Di kra n wayyuren kan teɣli tdamsa n tmurt-a.,Tadamsa n tmurt-agi tehudd deg kra n wagguren.,0.057367534172156044,0.7441860465116279
Elle nettoya le sang sur ses mains.,Tessared ifassen-is seg idammen.,Tesfeḍ idamen ɣef yifassen-is.,0.0,0.5666666666666667
Tu mangeras mes oranges.,Ad teččeḍ tiḥebbuyin-iw n ččina.,Ad teččeḍ lečina-w.,0.12336445138236939,0.5333333333333333
Tu mangeras mes oranges.,Ad teččeḍ ččina-inu.,Ad teččeḍ tichinatin-iw.,0.24028114141347542,0.3888888888888889
Tom a peint la clôture.,Tom yesbeɣ isefreg-nni.,Tom iṣbeɣ afrag.,0.11362193664674995,0.47619047619047616
Pardon ?,Anɛam?,Ssuref-iyi?,0.0,1.8
Génial !,Igerrez!,Igerrez!,0.1778279410038923,0.0
Génial !,Iwenneɛ!,Igerrez!,0.0,0.5714285714285714
Courage !,Tabɣest!,Afud!,0.0,0.8571428571428571
Attention !,Ḥader!,Ḥader !,0.1778279410038923,0.0
Dansons.,Ad necḍeḥ.,A nceḍḥet.,0.0,0.5555555555555556
Poursuis !,Ḍfeṛ!,Kemmel!,0.0,1.25
Allons !,Ad nṛuḥ!,Eyya !,0.0,1.0
Formidable !,Iwenneɛ mliḥ!,Igerrez !,0.0,0.75
Formidable !,D afelleq!,Igerrez !,0.0,0.7777777777777778
Formidable !,D asdegdeg!,Igerrez !,0.0,0.8
Dépêchons-nous.,Ad nɣiwel.,Ɣiwlet,0.0,0.6666666666666666
Dépêchons-nous.,Ad nsixef.,Ɣiwlet,0.0,0.8888888888888888
Dépêchons-nous.,Ad neɛjel.,A nɣiwel.,0.0,0.4444444444444444
Lave-toi !,Sired!,Sired iman-ik!,0.1495348781221221,1.4
Lavez-vous !,Sirdem!,Ssirdet!,0.0,0.3333333333333333
Lavez-vous !,Sirdemt!,Ssirdet!,0.0,0.2857142857142857
Regarde-moi.,Ṭṭal-iyi-d.,Muqel-iyi.,0.0,0.625
Regarde-moi.,Muqqel-iyi-d.,Muqel-iyi.,0.0,0.2
Regarde-moi.,Xeẓẓeṛ-iyi-d.,Muqel-iyi.,0.0,0.6
Regarde-moi.,Wali-yi-d.,Muqel-iyi.,0.0,0.7142857142857143
Conduis prudemment.,Nheṛ s leɛqel.,Nher s ttawil.,0.11362193664674995,0.46153846153846156
Conduis prudemment.,Nheṛ s ttawil.,Nher s ttawil.,0.24028114141347542,0.07692307692307693
Faisons-le.,Ad t-nexdem.,A t-neg.,0.0,0.5
Il dort ?,Igen?,Iṭṭes?,0.0,0.75
Il dort ?,Yeṭṭes?,Iṭṭes?,0.0,0.3333333333333333
Va dormir !,Ṛuḥ ad tegneḍ!,Ruḥ ad teṭṭseḍ!,0.11362193664674995,0.3076923076923077
Va dormir !,Ṛuḥ ad teṭṭseḍ!,Ṛuḥ aṭṭes!,0.09069748827745895,0.42857142857142855
Aucun problème.,Ulac ugur.,Ulac ugur.,0.316227766016838,0.0
Aucun problème.,Ulac aɣilif,Ulac ugur.,0.1495348781221221,0.5454545454545454
Ça va.,Yelha.,Labas.,0.0,1.0
Ça va.,Iwenneɛ.,Labas.,0.0,1.0
"Quel que soit le problème, il existe toujours une solution.",Akken yebɣu yili wugur ɣur-s tifrat.,"Akken yebɣu yili wugur, tella dima tifrat.",0.4347208719449914,0.29411764705882354
Ça va.,Igerrez.,Labaṣ.,0.0,1.0
Reste calme.,Thedden.,Qqim d amehni.,0.0,1.4285714285714286
Reste calme.,Sres iman-ik.,Qqim d amhenni,0.0,1.0
Regarde derrière !,Muqqel ar deffir!,Muqel deffir !,0.09069748827745895,0.25
Regarde derrière !,Xeẓẓeṛ ar deffir!,Muqel ɣer deffir !,0.11362193664674995,0.4375
Regarde derrière !,Wali ar deffir!,Muqel deffir !,0.09069748827745895,0.5
Regarde derrière !,Ṭṭal ar deffir.,Muqel deffir !,0.09069748827745895,0.5
Il fera tout pour le sauver.,Ad iwwet akken ad t-id-isellek.,Ad ixdem kullec iwakken a t-isellek.,0.040824829046386304,0.5357142857142857
Ferme-la !,Derreɛ-itt!,Susem!,0.0,0.8888888888888888
Ferme-la !,Ɣleq-itt!,Belɛ-itt!,0.0,0.5714285714285714
Ferme-la !,Ṣkeṛ-itt!,Susem!,0.0,1.0
Je travaillerai.,Ad xemeɣ.,Ad xedmeɣ.,0.1495348781221221,0.125
Monte-le.,Alit.,Sali-t,0.0,0.25
Montez-le.,Alim-t.,Salit.,0.0,0.4
Montez-le.,Alimt-t.,Sali-t.,0.0,0.5
Augmentez-le.,Salim-t.,Snernit-t.,0.0,0.8333333333333334
Augmentez-le.,Salilt-t.,Snernit-t.,0.0,0.7142857142857143
Venez ici !,Ṛuḥem-d ar da.,Aset-ed dagi !,0.0,0.8333333333333334
Venez ici !,Ṛuḥemt-d ar da.,Aset-ed ɣer da !,0.11362193664674995,0.5384615384615384
Écarte-toi !,Jbed iman-ik!,Beɛɛed !,0.0,0.8181818181818182
Écartez-vous !,Jebdem iman-nwen!,Wexxret!,0.0,0.8666666666666667
Reste tranquille !,Qqim tṛankil!,Qqim d amesrar !,0.11362193664674995,0.6666666666666666
Restez tranquille !,Qqimet tṛankil!,Qqimet d ihenniyen!,0.11362193664674995,0.6428571428571429
Bien calculé !,Yettwaḥseb akken iqwem!,Tḥesbeḍ-t akken ilaq!,0.11362193664674995,0.5909090909090909
Bien calculé !,Yettwaḥseb akken iwata!,Tsebbed-tt-id!,0.0,0.7727272727272727
Moins une !,Kkes yiwet!,Qrib !,0.0,0.9
Ça fonctionne.,Tetteddu.,Itteddu.,0.0,0.25
Me revoilà.,Aql-iyi uɣaleɣ-d.,Aql-iyi-d daɣen.,0.0,0.42857142857142855
Traversons ici.,Ad nezger da.,A nezger dagi.,0.11362193664674995,0.25
Signez ici.,Stenyi da.,Ssenyit dagi.,0.0,0.4444444444444444
Retire-toi !,Jbed-d iman-ik!,Wexxer!,0.0,0.9166666666666666
Aide-moi !,Ɛawen-iyi!,Ɛiwen-iyi!,0.0,0.125
La ferme !,Belleɛ!,Susem!,0.0,0.8333333333333334
La ferme !,Ɣleq aqemmuc-ik!,Susem !,0.0,0.8571428571428571
La ferme !,Susem!,Susem!,0.1778279410038923,0.0
Réveillez-vous !,Kkrem fell-awen!,Akim!,0.0,0.8571428571428571
Réveille-toi !,Kker fell-ak!,Aki-d !,0.0,0.9090909090909091
Parle-moi !,Hḍeṛ-iyi-d!,Siwel-iyi-d!,0.0,0.5
Parle-moi !,Meslay-iyi-d!,Siwel-iyi-d!,0.0,0.6
Parlez-moi !,Heḍṛem-iyi-d!,Siwlet-iyi-d!,0.0,0.5
Parlez-moi !,Heḍremt-iyi-d!,Siwlet-iyi-d!,0.0,0.45454545454545453
Parlez-moi !,Meslayemt-iyi-d!,Siwlet-iyi-d!,0.0,0.46153846153846156
Parlez-moi !,Meslayem-iyi-d!,Siwlet-iyi-d!,0.0,0.5
Quelle journée !,Yelha wass-a!,A d ass!,0.0,0.6363636363636364
Quelle journée !,Iwenneɛ wass-a!,A d ass!,0.0,0.6923076923076923
"Enrhumé, il tousse; il est alité.","Yewwet-it waḍu, yettusu, yeṭṭef ussu.","Yenza, yettusu; yeẓẓel deg usu.",0.05372849659117709,0.5454545454545454
Le soleil se lève.,Icreq-d yiṭij.,Iṭij yuli-d.,0.0,0.6666666666666666
Je ne veux pas répondre à sa lettre.,Ur bɣiɣ ad s-rreɣ i tebrat-is.,Ur bɣiɣ ara ad rreɣ i tebrat-is.,0.10445522730720382,0.18518518518518517
Sa robe rouge la distingua.,Tufrar-d s tqendurt-is tazeggaɣt.,Taqendurt-is tazeggwaɣt tessemgarad-itt.,0.0,0.8333333333333334
C'est pas pour les fillettes !,Ur immug ara i teqcicin timecṭaḥ.,Mačči n tezyatin!,0.0,0.78125
C'est pas pour les fillettes !,Mačči n tbestuḥin!,Mačči i teqcicin!,0.11362193664674995,0.35294117647058826
Donnez-moi du café s'il en reste.,Awi-d kra n lqahwa ma teqqim-d.,Fket-iyi-d lqahwa ma d-yeqqim.,0.10305224267080783,0.4642857142857143
Qu'est-ce qui cause le délai ?,Ayɣer amenḍar-a ?,D acu i d-issebbiben uɛeṭṭel?,0.0,1.6428571428571428
"En ce moment, il travaille en France.",Tura akka atan ixeddem deg Fransa.,Tura ixeddem di Fransa.,0.0641328089975786,0.36363636363636365
Je rafistole mon piano comme je peux.,Aql-i ttqeεεideɣ apyanu-inu akken zemreɣ kan.,Rreqqiɛeɣ apyanu-inu akken zemreɣ.,0.24117803988461298,0.35714285714285715
Je n'ai pas fait de bénévolat.,Ur ddiɣ ara deg twizi.,Ur xdimeɣ ara axeddim n lebɣi.,0.048549177170732344,0.7142857142857143
Je vais t'envoyer le paiement aujourd'hui via Paypal.,Ad k-id-azneɣ lexlaṣ-nni s ttawil n Paypal.,Ad ak-d-azneɣ lexlas assa s Paypal.,0.045480190470279055,0.3333333333333333
Personne n'est parvenu à détourner Colomb de son rêve.,Yiwen ur yessaweḍ ad s-yeqḍeε targit-is i Colomb.,Yiwen ur yessaweḍ ad issebɛed Kulumb seg targit-is.,0.3655552228545123,0.4782608695652174
Il est en prison depuis plus de vingt ans.,Ɣur-s nnig εecrin-sna di lḥebs.,Yella deg lḥebs aya ugar n ɛecrin iseggasen.,0.02777619034011792,1.2142857142857142
Tom est le mari d'une actrice célèbre.,Tom d argaz n yiwet tsegbart mucaεen.,Tom d argaz n tnaẓurt yettwasnen.,0.43012508513132625,0.5
Ses actions contredisaient toujours ses paroles.,Ayen ixeddem ur yeddi d wayen yeqqar.,Lefɛayel-is dima mgalen d wawal-is.,0.036015288308423515,0.7777777777777778
T'entends-tu bien avec ton patron ?,Temmezgeḍ-d akked umεellem-ik?,Temsafhamed mliḥ d ubas-ik?,0.0,0.7037037037037037
Il dévore les danseuses des yeux.,Ata yečča ticeṭṭaḥin-a s wallen.,Ittett ticeṭṭaḥin s wallen.,0.13232169883599026,0.26666666666666666
Va droit au but et tout s'éclaircira.,Wwet azrem s aqerruy ad ferẓent temsal.,"Ruh srid ɣer lmeqsud, kullec ad d-iban.",0.033031643180138064,0.7894736842105263
Le repos n'a jamais tué personne.,Tiɣimit urǧin tenɣa yiwen.,Asgunfu ur yenɣi yiwen.,0.08034284189446518,0.48
"Tant qu'il y a de la vie, il y a de l'espoir.","Ma mazal tella tudert, yella usirem.","Skud tella tmeddurt, yella usirem.",0.10294994188297393,0.35294117647058826
Il resta silencieux pendant le repas.,Yessusem kan mi yella itett.,Yeqqim d asusam deg lweqt n wučči.,0.0,0.9259259259259259
Il devint plus sage en vieillissant.,Akken yettimɣur i yetεeqqil.,Yuɣal d unṣiḥ ugar mi i d-yewweḍ leɛmer.,0.02777619034011792,1.037037037037037
Je suis très attaché à ce vieux chapeau de paille.,Ur zmireɣ ad ǧǧeɣ amḍelliw-a n teɣlelt.,Qqneɣ mliḥ ɣer uclax-agi aqdim n walim.,0.033031643180138064,0.8378378378378378
Fais un vœu et souffle les bougies.,Dεu ad k-d-ittunefk kra tessenseḍ ticemmaεin.,G d asirem u suḍ ticemmuɛin.,0.0,0.5714285714285714
La participation des musulmans à la politique est d'une importance fondamentale pour la société.,Atekki n yimselmen deg tsertit d axatar mliḥ i tmetti.,Attekki n yinselmen deg tsertit d ayen yesɛan azal agejdan i tmetti.,0.11094660471566163,0.41509433962264153
La situation politique a changé.,Tbeddel tegnit tasertant.,Tagnit tasertit tbeddel.,0.11362193664674995,0.7083333333333334
Sa vie politique est finie.,Ur s-d-tegri tsertit.,Tfukk tmeddurt-is tasertit.,0.0,0.7222222222222222
Sa vie politique est finie.,Tfukk ɣur-s tsertit.,Tfukk tmeddurt-is tasertit.,0.11362193664674995,0.4444444444444444
"Chaque fois que je suis venu chez lui, il était en train d'étudier.",Yal m'ara rzuɣ fell-as ttafeɣ-t la yeqqar.,"Yal tikkelt i d-usiɣ ɣuṛ-es, yella yeqqar.",0.039281465090051315,0.631578947368421
La valeur d'un homme ne réside pas tant dans ce qu'il a que dans ce qu'il est.,Azal n wemdan ur yettili deg ayen yesεa am akken yella deg-s netta d acu-t.,"Azal n wergaz ur d-yekki ara deg wayen yesɛa, maca deg wayen yella.",0.035424085264280966,0.4861111111111111
Tu devrais continuer à travailler tant que tu as la santé.,Xdem meqqar akka tṣeḥḥiḍ.,Ilaq ad tkemleḍ lxedma skud tesɛiḍ tazmert.,0.0,1.2916666666666667
Nous avons découvert leur complot avant qu'ils ne passent à l'action.,Nedla ɣef txazabit-nsen uqbel ad teḍru.,Nufa-d asentel-nsen uqbel ad bdun tigawt.,0.08633400213704504,0.6756756756756757
Nous ne nous soumettrons pas à un tyran.,Ur nettanez i kra umesbaṭli.,Ur nknu ara i umesbaṭli.,0.07071067811865477,0.4074074074074074
Sa réponse était logique.,Tiririt-is d tameẓẓult.,Tiririt-is tella d tamagant.,0.09554427922043669,0.5238095238095238
"Pardon, mais je n'ai pas reçu de lait chez moi aujourd'hui.",Suref-iyi kan meεna ur yi-d-iwwiḍ ara uyefki s axxam assa.,"Ssmaḥ, meɛna ur d-yewwiḍ ara uyefki ɣur-i ass-a.",0.05440189863686198,0.4074074074074074
